,BTS,GROUPE,X,Y,commune_id
59924,10X027,AUXILIARY BL,3.8186,36.2175,3527.0
59952,28X049,SETIF_AUX,4.95823,35.5384,2821.0
59966,16X1489,ALGER_AUX,2.9228,36.722,2760.0
59976,46X171,TLEMCEN_AUX,-1.1342,35.38021,2750.0
59985,09X322,CENTRE_AUX,2.8155,36.5394,3355.0
59994,23X070,CONSTANTINE_AUX,7.75483,36.91042,2731.0
60021,16X949,AUXILIARY BL,3.15662,36.7076,2761.0
60061,25X139,AUXILIARY BL,6.60193,36.259,2693.0
60103,19X214,AUXILIARY BL,4.8496,36.3899,3750.0
60110,31X621,ORAN_AUX,-0.58985,35.63815,3338.0
60126,31X011,ORAN_AUX,-0.64569,35.70097,2787.0
60130,16X100,SUD_AUX,3.14213,36.6679,3014.0
60135,26X125,AUXILIARY BL,3.1246,36.2131,3152.0
60136,02X034,ALGER_AUX,1.56836,36.5299,3216.0
60139,16X050,CENTRE_AUX,3.18773,36.7251,2864.0
60164,25X406,CONSTANTINE_AUX,6.7011,36.29365,2693.0
60167,18X081,CONSTANTINE_AUX,5.75695,36.80866,2785.0
60169,21X079,AUXILIARY BL,6.89121,36.8738,2754.0
60186,34X006,SETIF_AUX,4.74054,36.0566,2752.0
60206,31X302,ORAN_AUX,-0.58367,35.6403,3338.0
60211,18X075,SETIF_AUX,5.57836,36.5881,3793.0
60242,28X080,AUXILIARY BL,4.15595,34.8525,2949.0
60303,10X063,SETIF_AUX,4.2885,36.3531,2930.0
60319,25X036,AUXILIARY,6.69221,36.2614,2693.0
60325,19X074,AUXILIARY BL,5.44374,36.1477,2809.0
60331,27X015,ORAN_AUX,0.16822,35.8433,3434.0
60363,24X076,CONSTANTINE_AUX,7.33592,36.4755,3422.0
60386,34X079,AUXILIARY BL,4.6991,36.2667,3786.0
60407,10X103,AUXILIARY BL,3.88424,36.38439,2920.0
60410,16X195,AUXILIARY BL,3.08519,36.7337,2691.0
60427,16X593,AUXILIARY BL,3.04005,36.7305,2811.0
60450,16X141,CENTRE_AUX,2.92685,36.7634,2938.0
60473,46X075,TLEMCEN_AUX,-1.14204,35.3082,2993.0
60479,13M11,TLEMCEN_AUX,-1.42989,35.0618,2672.0
60494,21X140,CONSTANTINE_AUX,7.10348,36.7433,3031.0
60522,09X152,AUXILIARY BL,3.13449,36.5951,2870.0
60534,23X031,AUXILIARY BL,7.60053,36.6384,3631.0
60541,34X067,AUXILIARY BL,4.89979,35.9019,2778.0
60584,23M06,CONSTANTINE_AUX,7.76034,36.9063,2731.0
60587,31X438,AUXILIARY BL,-0.56653,35.70652,2833.0
60591,05X038,SETIF_AUX,5.45946,35.6555,3855.0
60609,08X025,SUD_AUX,-2.23253,31.56881,2829.0
60618,43X050,CONSTANTINE_AUX,5.82188,36.4368,3940.0
60621,35X125,ALGER_AUX,3.40012,36.6474,2990.0
60629,16X838,SETIF_AUX,2.9675,36.69,2782.0
60632,31X168,AUXILIARY BL,-0.53133,35.72839,2833.0
60662,17X003,ALGER_AUX,3.25109,34.6689,2703.0
60676,07X099,AUXILIARY BL,5.72988,34.8347,2816.0
60689,26X083,CENTRE_AUX,3.2191,36.4268,3941.0
60707,02X058,ORAN_AUX,1.83749,36.1582,3698.0
60724,20X058,AUXILIARY BL,0.16051,34.83246,2841.0
60731,35X007,AUXILIARY BL,3.45984,36.7642,3113.0
60780,31X035,AUXILIARY BL,-0.63033,35.65217,2802.0
60787,19X250,SETIF_AUX,5.65822,36.3784,3758.0
60864,10X122,AUXILIARY BL,4.04201,36.248,3467.0
60877,05X203,SETIF_AUX,6.40502,35.3933,3352.0
60882,45X007,SUD_AUX,-0.60381,32.8411,2908.0
60889,20X056,AUXILIARY BL,0.13704,34.8522,2841.0
60902,01X053,SUD_AUX,-0.12811,27.1608,3513.0
60937,05M12,SETIF_AUX,6.17531,35.5527,2784.0
60944,35X082,AUXILIARY BL,3.39195,36.7235,2858.0
60948,13X226,AUXILIARY BL,-0.95603,34.9264,3433.0
60992,25X049,AUXILIARY BL,6.82934,36.319,3016.0
61013,16X726,AUXILIARY BL,2.90798,36.6424,2705.0
61021,25X038,TLEMCEN_AUX,6.5774,36.2621,2693.0
61036,06X003,AUXILIARY BL,5.08358,36.753,2719.0
61058,31X400,ORAN_AUX,-0.66541,35.6323,2802.0
61102,25X194,AUXILIARY BL,6.6529,36.3411,2764.0
61132,38X051,ORAN_AUX,1.77201,35.8121,3942.0
61141,32X057,AUXILIARY BL,1.01899,33.67252,2797.0
61165,44X039,SETIF_AUX,2.54586,36.166,3655.0
61173,25X209,AUXILIARY BL,6.60144,36.3521,2764.0
61179,16X596,AUXILIARY BL,3.05883,36.7553,2966.0
61189,16X1137,ALGER_AUX,3.12483,36.7411,2725.0
61198,30X070,AUXILIARY BL,5.42374,31.9811,3612.0
61221,09X113,CENTRE_AUX,2.82321,36.47956,2757.0
61224,42X023,ALGER_AUX,2.24256,36.4947,2881.0
61305,05X040,AUXILIARY BL,6.19054,35.5352,2784.0
61337,25X179,CONSTANTINE_AUX,6.70388,36.5303,2971.0
61393,16X151,AUXILIARY BL,3.01754,36.77511,3081.0
61404,16X669,ALGER_AUX,2.84777,36.7648,2868.0
61413,31X504,ALGER_AUX,-0.56559,35.6983,2723.0
61419,37X003,AUXILIARY BL,-8.14742,27.6621,2914.0
61442,13X043,TLEMCEN_AUX,-1.32136,34.91186,2745.0
61445,21X007,AUXILIARY BL,6.89038,36.7528,3006.0
61474,31X104,ORAN_AUX,-0.63509,35.7053,2787.0
61494,26X021,AUXILIARY BL,2.56554,36.2379,3048.0
61499,16X922,AUXILIARY BL,3.01235,36.658,3144.0
61522,19X103,AUXILIARY BL,5.70697,36.1549,2986.0
61531,21X004,AUXILIARY BL,6.83931,36.6535,3111.0
61598,06X083,SETIF_AUX,4.71844,36.8796,3722.0
61602,16X081,ALGER_AUX,3.04361,36.78682,2867.0
61616,35X148,AUXILIARY BL,3.24634,36.672,2753.0
61619,10X039,SUD_AUX,3.89529,36.3726,2920.0
61669,16X1510,AUXILIARY BL,2.95282,36.75705,2938.0
61670,44X071,CENTRE_AUX,1.68217,36.21402,2847.0
61687,13X170,TLEMCEN_AUX,-1.75245,35.00642,2927.0
61728,15X050,AUXILIARY BL,4.06338,36.5339,2951.0
61758,25X228,CONSTANTINE_AUX,6.7481,36.2397,3292.0
61759,31X101,AUXILIARY BL,-0.75222,35.73784,2780.0
61763,09X235,AUXILIARY BL,3.23396,36.6226,3068.0
61808,34X096,SETIF_AUX,4.77085,36.08501,2752.0
61829,15X142,CENTRE_AUX,4.36291,36.74517,3061.0
61854,15X117,AUXILIARY BL,4.05315,36.7101,2683.0
61885,16X373,ALGER_AUX,2.83871,36.6967,2688.0
61891,23X234,CONSTANTINE_AUX,7.74272,36.85839,2863.0
61898,31X196,ORAN_AUX,-0.51714,35.6265,3120.0
61975,27X025,ORAN_AUX,0.13256,35.95131,3074.0
61993,31X427,AUXILIARY BL,-0.54081,35.7259,2833.0
61997,08X006,AUXILIARY BL,-2.22814,31.5821,2829.0
62001,31X574,ORAN_AUX,-0.56664,35.6528,2723.0
62024,13X021,AUXILIARY BL,-1.43213,34.8501,3668.0
62029,30X088,AUXILIARY BL,6.07735,33.1167,2840.0
62098,02X152,AUXILIARY BL,1.00233,36.3569,3676.0
62131,19X142,SETIF_AUX,5.29807,35.8857,2819.0
62159,13X142,TLEMCEN_AUX,-1.23903,35.0311,3507.0
62183,31X320,AUXILIARY BL,-0.62361,35.6425,2802.0
62201,44X093,AUXILIARY BL,2.22514,36.261,3162.0
62203,15X099,CENTRE_AUX,4.41617,36.6176,3451.0
62216,30X019,CONSTANTINE_AUX,5.99581,31.8781,2828.0
62220,09X015,AUXILIARY BL,2.7874,36.55589,2674.0
62229,32X033,SUD_AUX,0.36399,33.3135,3943.0
62234,27X103,AUXILIARY BL,0.09739,35.9337,2726.0
62252,30X042,AUXILIARY BL,5.97808,32.9468,3344.0
62261,16X380,CENTRE_AUX,2.99947,36.6433,2685.0
62284,31X032,AUXILIARY BL,-0.58622,35.72919,2787.0
62287,31X379,AUXILIARY BL,-0.61658,35.65442,2802.0
62302,31X128,AUXILIARY BL,-0.66014,35.69908,2787.0
62332,27X016,ORAN_AUX,0.26142,35.75117,3101.0
62334,11X004,AUXILIARY BL,5.54094,22.8018,3104.0
62335,21X075,AUXILIARY BL,6.56499,37.0057,2948.0
62369,27M04,ORAN_AUX,0.08904,35.9296,2726.0
62379,17X134,AUXILIARY BL,3.26793,34.6859,2703.0
62383,09X305,CENTRE_AUX,3.22043,36.60491,3068.0
62391,31X459,AUXILIARY BL,-0.43126,35.77623,3038.0
62395,23X009,CONSTANTINE_AUX,7.73349,36.9097,2731.0
62449,02X006,AUXILIARY BL,1.81744,36.155,3698.0
62501,16X140,AUXILIARY BL,3.10363,36.6642,2834.0
62508,07X168,SETIF_AUX,5.6945,34.8721,2816.0
62526,43X063,AUXILIARY BL,6.29143,36.5372,3360.0
62527,31X451,AUXILIARY BL,-0.63642,35.7021,2787.0
62528,09X139,AUXILIARY BL,3.0772,36.5394,3082.0
62551,16X387,AUXILIARY BL,3.10044,36.62033,2997.0
62553,09X098,ALGER_AUX,2.86348,36.4967,2913.0
62560,16X1139,AUXILIARY BL,2.94017,36.7919,2956.0
62566,31X420,TLEMCEN_AUX,-0.644,35.6678,2787.0
62567,46X047,AUXILIARY BL,-1.13975,35.2879,2993.0
62584,02X179,ORAN_AUX,1.12416,36.0685,2892.0
62613,09X025,AUXILIARY BL,3.22174,36.6208,3068.0
62617,35X073,AUXILIARY BL,3.99078,36.8975,3018.0
62618,07X093,SUD_AUX,5.73366,35.2724,3671.0
62671,05X070,SETIF_AUX,5.37411,35.38177,2698.0
62691,43X066,AUXILIARY BL,5.98547,36.1211,3266.0
62712,28X144,CENTRE_AUX,3.76745,35.8848,2910.0
62743,43X039,CONSTANTINE_AUX,6.2536,36.44562,2991.0
62793,13X061,AUXILIARY BL,-1.59903,35.0357,3455.0
62812,16X443,AUXILIARY BL,3.05958,36.7731,2838.0
62883,31X617,SUD_AUX,-0.56551,35.70116,2833.0
62888,21X082,AUXILIARY BL,6.92711,36.7856,3006.0
62895,14X154,AUXILIARY BL,1.01911,35.5316,3196.0
62901,21X040,AUXILIARY BL,7.30516,36.7003,3179.0
62933,39X111,SUD_AUX,6.86468,33.36909,2885.0
62941,24X007,AUXILIARY BL,7.42766,36.4652,2786.0
62979,27X009,AUXILIARY BL,0.08558,35.927,2726.0
62997,09M06,AUXILIARY BL,2.8236,36.4722,2757.0
63021,18X080,AUXILIARY BL,6.2905,36.6392,3194.0
63025,04X081,CONSTANTINE_AUX,7.39236,35.80484,2733.0
63038,06X034,AUXILIARY BL,5.03721,36.7018,2852.0
63042,35X128,AUXILIARY BL,3.37733,36.679,3172.0
63077,23X146,CONSTANTINE_AUX,7.60483,36.80462,2863.0
63084,16X527,SETIF_AUX,3.22065,36.7276,2904.0
63107,13X189,AUXILIARY BL,-1.37631,34.947,3005.0
63144,04X069,AUXILIARY BL,7.67102,35.6283,3489.0
63149,23X023,AUXILIARY BL,7.7439,36.848,2863.0
63182,26X105,CENTRE_AUX,2.7145,36.1006,3944.0
63197,09X174,AUXILIARY BL,3.08519,36.5478,3082.0
63205,13X194,AUXILIARY BL,-1.35009,34.8825,3008.0
63221,02X018,AUXILIARY BL,0.85158,36.2559,3241.0
63248,32X044,AUXILIARY BL,1.24692,33.328,2954.0
63268,09X010,AUXILIARY BL,2.82518,36.4894,2757.0
63275,42X010,ALGER_AUX,2.18467,36.604,3362.0
63285,26X042,CENTRE_AUX,2.9443,36.1422,2759.0
63309,15X089,AUXILIARY BL,4.01412,36.7413,2683.0
63316,46X129,ORAN_AUX,-1.14359,35.3113,2993.0
63321,19X402,SETIF_AUX,5.43268,36.20497,2809.0
63326,09X247,ALGER_AUX,3.118,36.5393,2952.0
63345,09X244,AUXILIARY BL,2.84489,36.50803,2846.0
63350,17X113,AUXILIARY BL,3.49111,34.15098,2980.0
63364,04X037,CONSTANTINE_AUX,7.38398,35.79096,2733.0
63372,14X138,AUXILIARY BL,1.32772,35.37081,2740.0
63399,16X812,ALGER_AUX,3.14899,36.6584,3014.0
63419,16X382,AUXILIARY BL,3.01301,36.7513,3117.0
63421,09X005,CENTRE_AUX,2.8569,36.489,2757.0
63430,06X220,AUXILIARY BL,5.06899,36.7593,2719.0
63488,16X392,AUXILIARY BL,3.23427,36.7329,2904.0
63592,16M31,AUXILIARY BL,3.05974,36.7828,2886.0
63606,46X143,AUXILIARY BL,-1.1789,35.312,2835.0
63609,13X168,TLEMCEN_AUX,-0.98728,34.9814,3599.0
63614,32X003,AUXILIARY BL,0.54508,32.89769,3233.0
63619,12X053,AUXILIARY BL,8.18936,35.52582,3661.0
63626,06X260,SETIF_AUX,5.18892,36.47271,3185.0
63702,09X192,AUXILIARY BL,2.84772,36.50195,2846.0
63716,14X083,AUXILIARY BL,2.3189,35.2161,2876.0
63728,10X123,CENTRE_AUX,3.67958,36.29388,2970.0
63733,09X090,AUXILIARY BL,2.81589,36.5238,3355.0
63747,25X084,AUXILIARY BL,6.63028,36.315,2764.0
63858,35X042,ALGER_AUX,3.24544,36.6599,2753.0
63865,31X369,ORAN_AUX,-0.61942,35.6421,2802.0
63884,16X421,ALGER_AUX,3.30286,36.7336,3028.0
63951,06X013,CONSTANTINE_AUX,5.16766,36.6658,3221.0
63970,15X162,AUXILIARY BL,4.26802,36.66522,3418.0
63974,37X006,AUXILIARY BL,-8.12811,27.6487,2914.0
64016,15X070,AUXILIARY BL,4.07486,36.6493,3282.0
64054,31X018,AUXILIARY BL,-0.64744,35.6859,2787.0
64055,31X425,AUXILIARY BL,-0.61239,35.6928,2787.0
64078,40X053,AUXILIARY BL,7.1421,35.4032,3034.0
64104,07X013,AUXILIARY BL,5.28475,34.70753,3371.0
64115,02x00,CENTRE_AUX,1.33156,36.164,2895.0
64123,07X025,AUXILIARY BL,5.84352,35.0654,3839.0
64132,28X182,AUXILIARY BL,5.0364,35.6339,3390.0
64151,21X133,AUXILIARY BL,6.80659,36.70539,2839.0
64153,42X003,AUXILIARY BL,2.69391,36.63964,3109.0
64205,27X156,AUXILIARY BL,0.31723,35.79588,3101.0
64208,39X003,SUD_AUX,6.8397,33.37364,2885.0
64244,48X127,AUXILIARY BL,0.85634,36.11,2928.0
64270,04x06,CONSTANTINE_AUX,7.27109,35.8368,3368.0
64272,21M12,CONSTANTINE_AUX,7.15572,36.7378,3031.0
64273,21X002,AUXILIARY BL,7.10378,36.7368,3031.0
64276,02X312,ORAN_AUX,1.52457,36.38807,3228.0
64278,18X136,CONSTANTINE_AUX,5.73748,36.80401,2785.0
64287,08X034,AUXILIARY BL,-2.21729,31.61,2829.0
64294,23X010,AUXILIARY BL,7.72855,36.8903,2731.0
64366,21X207,CONSTANTINE_AUX,6.76092,36.70724,2839.0
64383,13X011,TLEMCEN_AUX,-1.33036,34.89517,2745.0
64391,18X024,SUD_AUX,5.97258,36.8267,3175.0
64405,16M26,AUXILIARY BL,3.0987,36.74296,2725.0
64436,16X036,CENTRE_AUX,3.0301,36.7659,2931.0
64437,08X007,AUXILIARY BL,-2.23437,31.5916,2829.0
64445,16X1035,AUXILIARY BL,3.01418,36.81,2810.0
64480,13X013,AUXILIARY BL,-1.29344,34.91114,2878.0
64499,35X127,AUXILIARY BL,3.83447,36.7432,3343.0
64509,14X088,ORAN_AUX,0.98472,34.754,3945.0
64518,30X060,AUXILIARY BL,5.28394,31.9447,2818.0
64538,35X031,CENTRE_AUX,3.45731,36.75205,3113.0
64544,45X036,AUXILIARY BL,-0.27203,33.5374,2770.0
64564,09X115,ALGER_AUX,3.1406,36.5727,2870.0
64578,31X008,AUXILIARY BL,-0.63928,35.6983,2787.0
64583,14X165,AUXILIARY BL,1.30778,35.35207,2740.0
64586,16X1538,ALGER_AUX,3.2053,36.7542,2791.0
64597,09X249,CENTRE_AUX,2.8329,36.482,2757.0
64659,10X104,AUXILIARY BL,3.77356,36.4533,3528.0
64703,08X044,AUXILIARY BL,-1.26193,32.0494,3311.0
64765,35X068,AUXILIARY BL,3.48799,36.7634,3113.0
64776,44X039,AUXILIARY BL,2.54586,36.166,3655.0
64837,09X073,AUXILIARY BL,2.69485,36.4671,3100.0
64860,13X063,TLEMCEN_AUX,-1.65625,35.18221,3204.0
64881,31X029,AUXILIARY BL,-0.61889,35.69839,2787.0
64896,23X069,AUXILIARY BL,7.7363,36.89785,2731.0
64898,16X179,ALGER_AUX,3.20907,36.71803,2904.0
64929,42X018,ALGER_AUX,2.72817,36.6257,3376.0
64934,08X119,SUD_AUX,-2.05512,30.8034,3438.0
64971,25X327,CONSTANTINE_AUX,6.6277,36.347,2764.0
64973,05X252,SETIF_AUX,6.19173,35.54492,2784.0
64994,06X063,SETIF_AUX,5.16766,36.6658,3221.0
65010,31X224,TLEMCEN_AUX,-0.70085,35.6605,2787.0
65076,17X053,SUD_AUX,2.69628,34.37299,3710.0
65097,09X020,AUXILIARY BL,2.6852,36.4626,3100.0
65120,42X034,CENTRE_AUX,2.75542,36.6395,3096.0
65122,48X035,ORAN_AUX,0.55505,35.7435,2843.0
65125,16X1514,ALGER_AUX,3.34725,36.75727,2796.0
65151,16X210,ALGER_AUX,3.05735,36.7721,2838.0
65153,16X328,CONSTANTINE_AUX,3.17571,36.7161,2864.0
65169,26X019,AUXILIARY BL,3.41328,35.9391,2771.0
65178,02X147,ORAN_AUX,1.3046,36.5044,2687.0
65179,44X070,AUXILIARY BL,1.67639,36.2267,2847.0
65186,16X802,CENTRE_AUX,2.9603,36.764,2938.0
65190,41X022,AUXILIARY BL,7.95888,36.2778,2806.0
65199,15X278,CENTRE_AUX,4.00946,36.72765,2683.0
65211,05X045,SETIF_AUX,6.17438,35.54358,2784.0
65219,46X043,AUXILIARY BL,-0.97122,35.3802,3124.0
65222,14X075,AUXILIARY BL,1.33574,35.36894,2740.0
65223,42X018,SUD_AUX,2.72817,36.6257,3376.0
65225,35X096,SETIF_AUX,3.35756,36.6653,2741.0
65240,23X112,AUXILIARY BL,7.72853,36.89666,2731.0
65243,31X378,ORAN_AUX,-0.59585,35.68746,2787.0
65298,31X207,CONSTANTINE_AUX,-0.6135,35.70789,2787.0
65385,29X069,AUXILIARY BL,0.47233,35.2893,3609.0
65401,16X112,AUXILIARY BL,3.04556,36.76586,2838.0
65429,24X015,AUXILIARY BL,7.51487,36.45792,3025.0
65431,26X023,ALGER_AUX,3.22937,36.1973,3416.0
65462,15X049,ALGER_AUX,3.79084,36.6261,3297.0
65498,25X198,AUXILIARY BL,6.58369,36.36509,2764.0
65506,42X039,ALGER_AUX,2.75184,36.6659,3153.0
65523,07X010,AUXILIARY BL,5.58475,35.0588,3653.0
65530,12X097,SUD_AUX,8.06253,34.7402,3182.0
65534,18X002,AUXILIARY BL,5.7488,36.8079,2785.0
65545,48X082,AUXILIARY BL,0.55756,35.7465,2843.0
65558,08X071,SUD_AUX,-2.41553,31.5544,2903.0
65567,15X102,AUXILIARY BL,4.0826,36.5546,3047.0
65569,14X169,AUXILIARY BL,1.32314,35.38022,2740.0
65590,31X192,ORAN_AUX,-0.58097,35.62622,3338.0
65591,12X045,AUXILIARY BL,8.06605,35.4245,2697.0
65602,31X101,ORAN_AUX,-0.75222,35.73784,2780.0
65622,33X006,AUXILIARY BL,9.5773,28.04969,3663.0
65628,48X043,AUXILIARY BL,0.37572,35.65903,3728.0
65723,16X392,SUD_AUX,3.23427,36.7329,2904.0
65759,19X017,ALGER_AUX,5.42701,36.1853,2809.0
65793,21X119,AUXILIARY BL,7.11529,36.7438,3031.0
65831,29X154,AUXILIARY BL,0.11247,35.62002,2898.0
65863,14X133,AUXILIARY BL,1.04623,35.0691,2763.0
65889,30X038,CONSTANTINE_AUX,5.30951,31.959,2818.0
65900,23X024,AUXILIARY BL,7.72964,36.9021,2731.0
65924,16M22,ALGER_AUX,3.02961,36.7698,2931.0
65934,15X281,CENTRE_AUX,4.0634,36.7167,2683.0
65978,19X082,SETIF_AUX,5.674,36.1463,2986.0
65983,31X559,TLEMCEN_AUX,-0.5671,35.71125,2833.0
65986,15X018,AUXILIARY BL,4.21939,36.6247,3183.0
66011,47X011,SUD_AUX,3.65746,32.48965,2827.0
66012,13X064,SETIF_AUX,-1.55533,35.0831,3065.0
66032,35X088,CENTRE_AUX,3.69674,36.63815,3361.0
66052,43X159,CONSTANTINE_AUX,6.15736,36.13974,2998.0
66064,02X198,AUXILIARY BL,1.75669,36.0519,2824.0
66200,31X160,AUXILIARY BL,-0.60203,35.65172,2802.0
66204,16M21,AUXILIARY BL,3.05018,36.79078,3127.0
66213,16X118,ALGER_AUX,3.20833,36.71147,2904.0
66219,16X846,ALGER_AUX,3.08097,36.6021,2997.0
66230,20X035,TLEMCEN_AUX,0.15389,34.82139,2841.0
66243,34X076,AUXILIARY BL,4.78665,36.0806,2752.0
66272,16X770,ALGER_AUX,3.26692,36.7856,2774.0
66293,20X063,TLEMCEN_AUX,-0.01003,34.9866,3392.0
66296,06X055,CONSTANTINE_AUX,4.41357,36.3514,2967.0
66328,04X076,CONSTANTINE_AUX,6.95946,35.9349,2711.0
66330,13X018,TLEMCEN_AUX,-1.31388,34.86861,2745.0
66334,27X108,AUXILIARY BL,0.05944,35.91822,2726.0
66338,31X377,AUXILIARY BL,-0.54147,35.72031,2833.0
66341,41X045,CONSTANTINE_AUX,7.60503,36.2273,3946.0
66348,01X045,SUD_AUX,1.48853,26.93806,3751.0
66354,07X022,CONSTANTINE_AUX,5.72605,34.8173,2816.0
66399,25X092,AUXILIARY BL,6.62044,36.3555,2764.0
66403,42X007,AUXILIARY BL,2.43985,36.5896,2766.0
66417,46X040,AUXILIARY BL,-0.96347,35.3757,3124.0
66423,16X633,ALGER_AUX,3.02393,36.75322,3262.0
66463,16X512,AUXILIARY BL,2.91246,36.7089,3116.0
66467,25X314,CONSTANTINE_AUX,6.5795,36.2593,2693.0
66485,10X022,CENTRE_AUX,3.99776,36.39736,2732.0
66541,09X166,CENTRE_AUX,2.84039,36.48457,2757.0
66544,15X025,AUXILIARY BL,4.2128,36.5458,3110.0
66551,31X158,AUXILIARY BL,-0.65425,35.6873,2787.0
66579,30X082,SUD_AUX,6.07052,31.6709,2828.0
66602,09X152,ALGER_AUX,3.13449,36.5951,2870.0
66632,30X004,SUD_AUX,6.14672,31.6732,2828.0
66647,46X011,AUXILIARY BL,-1.37489,35.298,2673.0
66657,10X063,CENTRE_AUX,4.2885,36.35312,2930.0
66694,15X085,AUXILIARY BL,4.43139,36.5873,2849.0
66696,16X537,CONSTANTINE_AUX,3.13772,36.7192,3161.0
66749,35X033,AUXILIARY BL,3.6634,36.7274,3098.0
66761,32X069,AUXILIARY BL,1.03601,33.66123,2797.0
66806,26X152,ORAN_AUX,3.30568,36.2264,2911.0
66815,39X113,SUD_AUX,6.85688,33.39452,2885.0
66816,31X143,ORAN_AUX,-0.53667,35.71597,2833.0
66817,31M11,AUXILIARY BL,-0.64776,35.6938,2787.0
66818,25X235,CONSTANTINE_AUX,6.63689,36.3608,2764.0
66891,05X145,SETIF_AUX,5.86052,35.2895,3364.0
66928,23X052,CONSTANTINE_AUX,7.73891,36.89274,2731.0
66934,43X063,ORAN_AUX,6.29143,36.5372,3360.0
66938,24X042,AUXILIARY BL,7.42433,36.4633,2786.0
66967,19X025,ALGER_AUX,5.68983,36.1524,2986.0
66980,09X001,ALGER_AUX,2.90456,36.5656,3106.0
66985,48X026,ORAN_AUX,0.67961,35.796,3425.0
67033,26X158,CENTRE_AUX,2.6058,35.9482,3947.0
67044,23X003,AUXILIARY BL,7.75775,36.9012,2731.0
67057,12X032,AUXILIARY BL,8.12845,35.4156,2697.0
67068,19X327,SETIF_AUX,5.28564,35.92598,2819.0
67069,35X061,ALGER_AUX,3.35974,36.6878,3172.0
67102,44X091,AUXILIARY BL,2.33743,36.3141,3250.0
67140,16X674,ALGER_AUX,2.82414,36.6981,2688.0
67170,13M10,TLEMCEN_AUX,-1.30614,34.8851,2745.0
67183,48x05,AUXILIARY BL,0.35564,35.7228,2880.0
67188,16X1207,ALGER_AUX,3.16174,36.695,3014.0
67272,32X012,AUXILIARY BL,0.58638,33.0902,3708.0
67281,10X138,CENTRE_AUX,4.02086,36.31773,3629.0
67288,16X062,SETIF_AUX,2.94295,36.67314,2705.0
67334,14X198,ORAN_AUX,1.34198,35.35568,2740.0
67344,48M12,AUXILIARY BL,0.55513,35.74225,2843.0
67345,28X139,AUXILIARY BL,4.0834,35.1309,3349.0
67359,31M34,ORAN_AUX,-0.60806,35.70528,2787.0
67361,35X137,CENTRE_AUX,3.57817,36.658,2975.0
67445,02X063,AUXILIARY BL,0.91719,36.4027,3483.0
67465,01X130,SUD_AUX,-0.2715,27.71443,3465.0
67510,02X007,AUXILIARY BL,1.27864,36.0252,2845.0
67538,31X522,AUXILIARY BL,-0.52051,35.6979,3077.0
67549,31X083,ORAN_AUX,-0.57125,35.73114,2833.0
67585,40X038,CONSTANTINE_AUX,6.92094,35.493,2933.0
67652,02X070,AUXILIARY BL,1.30536,36.1421,2895.0
67655,31X162,ORAN_AUX,-0.61536,35.68247,2787.0
67687,16M73,ALGER_AUX,2.99586,36.719,2965.0
67703,44X126,CENTRE_AUX,1.66205,36.2233,2847.0
67779,31X414,AUXILIARY BL,-0.64958,35.69931,2787.0
67836,16X164,ALGER_AUX,2.96811,36.7678,2938.0
67845,34X112,SETIF_AUX,4.80029,36.0607,2752.0
67852,13X001,AUXILIARY BL,-1.30219,34.87747,2745.0
67859,31X186,ORAN_AUX,-0.64281,35.6979,2787.0
67912,13X334,AUXILIARY BL,-1.25232,34.929,2878.0
67966,24X030,AUXILIARY BL,7.32416,36.5917,2859.0
67967,18X013,AUXILIARY BL,5.95968,36.7708,3151.0
67977,16X099,CENTRE_AUX,3.1662,36.7318,3157.0
68002,03X084,TLEMCEN_AUX,2.86125,33.7973,2853.0
68037,16X642,AUXILIARY BL,3.05516,36.7641,2966.0
68040,29X136,AUXILIARY BL,0.12731,35.6208,2898.0
68041,14X019,AUXILIARY BL,1.49006,35.1784,2707.0
68050,41X011,AUXILIARY BL,8.0401,36.1604,3069.0
68064,15X245,CENTRE_AUX,3.93015,36.4684,3896.0
68069,28X183,SETIF_AUX,4.52628,35.6861,2699.0
68113,02X007,AUXILIARY BL,1.36697,36.1619,2824.0
68126,29X040,AUXILIARY BL,0.14794,35.40053,2724.0
68129,06X067,CENTRE_AUX,4.53125,36.4568,2961.0
68134,15X058,AUXILIARY BL,4.04887,36.7162,2683.0
68146,16X065,CENTRE_AUX,2.99239,36.7312,2965.0
68150,10X013,CENTRE_AUX,3.76071,36.47836,3528.0
68166,16X977,AUXILIARY BL,2.83604,36.6748,2688.0
68206,35X153,AUXILIARY BL,3.41369,36.7258,2858.0
68222,27X024,AUXILIARY BL,0.33918,35.999,3613.0
68225,16X913,AUXILIARY BL,3.2137,36.744,2791.0
68228,02X172,AUXILIARY BL,1.10744,36.1067,3405.0
68245,20X022,TLEMCEN_AUX,0.25814,34.5513,3674.0
68253,19X332,SETIF_AUX,5.43868,36.19925,2809.0
68258,08X047,SUD_AUX,-2.9491,31.5643,3948.0
68279,08X041,AUXILIARY BL,-2.20534,31.62,2829.0
68307,32X006,AUXILIARY BL,1.00972,33.6741,2797.0
68343,29X089,ORAN_AUX,-0.15818,35.2048,3924.0
68352,36X093,CONSTANTINE_AUX,8.4893,36.7961,2900.0
68374,27X146,AUXILIARY BL,0.38196,35.9473,3535.0
68394,09X304,CENTRE_AUX,2.8791,36.5281,2865.0
68417,16M25,AUXILIARY BL,3.0921,36.7366,2691.0
68422,37X051,AUXILIARY BL,-8.1356,27.6446,2914.0
