,BTS,X,Y,commune_id
3658,03X064,2.61849,33.948,3486.0
3660,19X098,5.44387,36.1912,2809.0
3661,13X220,-1.25942,34.2212,3630.0
3662,23X031,7.60053,36.6384,3631.0
3663,15X162,4.26802,36.6652,3418.0
3664,23X084,7.75658,36.9244,2731.0
3665,16X797,3.01263,36.7785,3081.0
3666,16X506,3.14794,36.6698,3014.0
3667,48X114,0.56385,35.7505,2843.0
3669,31X264,-0.67189,35.6348,2802.0
3670,31X619,-0.61966,35.6868,2787.0
3671,23X087,7.69835,36.8361,2863.0
3672,04X041,6.8708,35.9785,2994.0
3673,26X037,2.76103,36.2742,2730.0
3674,42X090,2.41133,36.51657,2744.0
3675,30X024,6.06421,33.2673,3632.0
3676,09X076,2.81962,36.4861,2757.0
3677,16X806,3.10376,36.73,3316.0
3678,25X013,6.5847,36.3389,2764.0
3680,14X123,1.40008,35.5971,3633.0
3681,16X1126,3.02128,36.6799,2817.0
3682,40X050,7.13122,35.41089,2729.0
3684,06X086,5.13489,36.6778,3634.0
3686,04X176,7.12475,35.8801,2711.0
3688,14X165,1.30778,35.3521,2740.0
3690,35X165,3.30969,36.6633,2741.0
3692,15X095,4.16151,36.6802,3045.0
3693,28X100,4.52259,35.7084,2699.0
3694,34X020,4.69036,35.9471,3635.0
3695,21X165,6.74093,36.5904,3055.0
3696,10X075,3.60052,36.3141,3636.0
3697,26X094,2.63351,36.2276,3637.0
3698,16X624,3.215,36.7537,2791.0
3699,21X174,6.83234,36.65417,3111.0
3701,16X783,2.84851,36.71509,2688.0
3703,25X155,6.551,36.453,2879.0
3704,26X058,3.13068,36.0253,3638.0
3705,05X059,6.66269,35.7317,3639.0
3706,15X174,4.26254,36.5723,3491.0
3707,02X169,1.23698,36.4225,2918.0
3708,40X022,6.99848,35.2527,3640.0
3709,12X116,7.47082,35.191,3641.0
3710,11X015,2.96497,19.9566,3598.0
3714,16X511,2.96083,36.7676,2938.0
3715,31X451,-0.63642,35.7021,2787.0
3717,31X394,-0.64424,35.7022,2787.0
3718,25X105,6.59236,36.3602,2764.0
3720,04X035,7.12325,35.8707,2711.0
3721,16X559,3.14335,36.6594,3014.0
3722,15X122,4.03551,36.6991,2683.0
3723,06X007,5.04951,36.7463,2719.0
3724,18X054,5.90025,36.7734,2923.0
3726,36X002,8.43382,36.8888,2798.0
3727,02X221,0.93925,36.4406,3483.0
3729,46X052,-1.13644,35.317,2993.0
3730,16X953,3.3614,36.7482,2796.0
3731,31M26,-0.68007,35.6734,2787.0
3732,47X061,3.68455,32.4904,2827.0
3733,16X169,3.01671,36.8168,2810.0
3734,12X036,7.75606,35.2743,3354.0
3735,35X134,3.60502,36.7873,3386.0
3736,06X072,4.96345,36.7069,3503.0
3737,06X279,5.0234,36.7558,2719.0
3738,28X111,4.73302,34.9195,3642.0
3739,46X117,-1.2485,35.2516,3086.0
3740,03X048,1.60361,33.9556,3643.0
3742,04X100,7.66418,35.6242,3489.0
3743,25X071,6.65182,36.356,2764.0
3744,02X061,1.61528,36.444,3644.0
3745,46X154,-1.15275,35.3026,2993.0
3746,43X032,5.99259,36.3902,3339.0
3748,13X037,-1.52289,34.8275,2978.0
3749,42X147,2.72824,36.5985,3376.0
3750,25X151,6.59267,36.353,2764.0
3751,18X015,6.26515,36.6568,3194.0
3752,34X017,4.7876,36.1486,2979.0
3756,02X197,1.23722,36.2321,2983.0
3757,14X094,1.33246,35.3535,2740.0
3758,19X058,4.86692,36.4671,3645.0
3759,19X087,5.70947,36.4879,3646.0
3760,31X554,-0.70356,35.66229,2787.0
3762,31X014,-0.7664,35.7458,2780.0
3763,18X040,5.68231,36.8061,2785.0
3764,16X070,2.99108,36.7648,2716.0
3766,47X063,3.74755,32.471,3192.0
3767,16X376,2.91312,36.8032,2956.0
3768,06X166,4.67743,36.6104,3647.0
3769,31X470,-0.66344,35.6384,2802.0
3770,12X073,7.4689,35.3482,3648.0
3771,31X528,-0.7497,35.74,2780.0
3773,32X011,0.05102,33.0333,3649.0
3774,33X004,8.48087,26.5144,3431.0
3776,12X082,7.75594,35.26228,3354.0
3777,25X154,6.67943,36.2314,2693.0
3778,44x14,1.85725,36.3117,3202.0
3779,07X156,5.56328,34.6693,2767.0
3780,43X007,6.34979,36.24929,3268.0
3781,13X284,-1.88089,34.8684,2692.0
3782,31X033,-0.65986,35.6797,2787.0
3783,30X031,6.08113,33.1334,3650.0
3784,04X177,6.562,36.02957,2677.0
3785,28X101,3.76587,35.8811,2910.0
3786,04X015,7.2597,36.0856,3506.0
3788,23X054,7.75198,36.921,2731.0
3789,01X013,0.34185,28.7017,3651.0
3790,16X565,3.11778,36.7175,2808.0
3791,15X004,4.0303,36.7198,2683.0
3792,04X046,6.70518,35.9238,2793.0
3793,35X010,3.71711,36.7405,3125.0
3794,05X092,5.26484,35.50957,3652.0
3795,30X085,5.33105,31.9566,2818.0
3796,25X035,6.6984,36.2673,2693.0
3797,46X143,-1.12494,35.29069,2993.0
3799,13X054,-1.04244,34.9006,3326.0
3800,16X1359,2.9971,36.60103,3264.0
3802,48X158,0.541,35.7492,2843.0
3803,15X081,4.08703,36.6314,3240.0
3804,07X034,5.59424,35.0362,3653.0
3805,43X104,6.1695,36.4675,3345.0
3806,40X019,7.15604,35.4293,2729.0
3807,08X021,-2.20744,31.6144,2829.0
3808,06X162,4.68907,36.7507,3553.0
3809,28X082,4.51732,35.7143,2699.0
3810,13X105,-1.28429,34.9354,2878.0
3812,34X088,4.74519,36.0681,2752.0
3813,31X379,-0.61658,35.6544,2802.0
3814,23X006,7.76877,36.9043,2731.0
3815,04X036,7.39588,35.8024,2733.0
3816,16X888,3.0751,36.7201,2691.0
3817,15X191,4.20682,36.6322,3183.0
3818,19X235,5.10378,36.3314,2715.0
3819,24X067,7.21722,36.2815,2679.0
3821,19X241,5.67099,36.4662,3315.0
3822,10X094,3.90488,36.375,2920.0
3823,16X560,3.19217,36.6778,3014.0
3824,16X916,3.3541,36.7702,2796.0
3825,29X086,0.39372,35.457,3654.0
3826,44X039,2.54586,36.166,3655.0
3828,13X035,-1.74603,35.0106,2927.0
3830,43X077,6.12185,36.4305,3498.0
3832,08X052,-1.07297,29.2536,3656.0
3833,06X102,5.0785,36.7544,2719.0
3835,48X039,0.32139,35.5874,3586.0
3836,36X035,8.53637,36.7886,3657.0
3838,07X023,5.36154,34.6965,3658.0
3840,48X117,0.56745,35.7443,2843.0
3841,14X113,1.96653,35.5533,3659.0
3842,24X034,7.07219,36.2599,3660.0
3843,03X077,2.8736,33.8115,2853.0
3846,04X089,7.37879,35.7908,2733.0
3848,16X986,3.059,36.7866,2886.0
3849,06X141,5.36482,36.64172,3471.0
3850,19X300,5.69065,36.17138,2986.0
3851,29X035,0.29658,35.5138,3460.0
3852,27X156,0.31723,35.7959,3101.0
3854,23X052,7.73891,36.8927,2731.0
3855,16X191,3.05302,36.7121,2811.0
3856,20X074,0.13585,34.8467,2841.0
3857,26X128,2.7646,36.2562,2730.0
3859,23X072,7.72388,36.8801,2731.0
3860,16X1064,3.00974,36.73163,3066.0
3861,31X131,-0.56567,35.7389,2833.0
3862,47X009,3.63154,32.2652,2941.0
3863,25X084,6.63028,36.315,2764.0
3864,10X135,3.81509,36.2195,3527.0
3866,04X118,7.38235,35.796,2733.0
3867,28X013,4.78226,35.808,3395.0
3868,15X137,3.967,36.7385,2678.0
3869,16X1036,3.00307,36.7959,3081.0
3870,13X208,-1.76543,34.8454,2692.0
3875,12X012,8.32661,35.4992,3661.0
3876,04X095,6.56967,36.0393,2677.0
3877,46X064,-0.80892,35.3746,3662.0
3878,28X124,4.87759,35.6705,3243.0
3879,19X159,5.68124,36.15,2986.0
3880,12X016,7.4699,35.1867,3641.0
3881,43X061,6.26703,36.4564,2991.0
3882,14X041,2.32361,35.2108,2876.0
3883,33X006,9.5773,28.0497,3663.0
3884,05X171,6.16181,35.5482,2784.0
3885,16X890,2.98013,36.7803,3166.0
3886,02X195,1.22768,36.0943,2871.0
3887,16X414,2.90476,36.8008,2956.0
3888,02X160,1.22783,36.3591,3258.0
3889,18X053,5.89316,36.7695,2923.0
3890,16X1388,3.22519,36.71284,2904.0
3891,25X164,6.58673,36.3466,2764.0
3892,23X111,7.73288,36.905,2731.0
3893,35X129,3.60602,36.768,3386.0
3895,06X121,5.05502,36.7353,2719.0
3896,19X191,5.55261,36.015,3328.0
3897,06X207,4.68706,36.5449,2714.0
3898,06X154,4.85162,36.6757,2964.0
3899,16X056,2.98991,36.8132,3044.0
3900,15X083,4.00516,36.5462,3664.0
3901,34X065,4.7632,36.0757,2752.0
3902,03X100,2.85471,33.7851,2853.0
3903,04X053,7.09918,35.8793,2711.0
3904,10X146,3.4681,36.4523,3508.0
3905,15X172,3.85123,36.5116,2982.0
3908,17X108,3.48891,34.159,2980.0
3909,07X119,6.03532,35.0133,3595.0
3910,29X247,0.15375,35.40006,2724.0
3911,20X056,0.13704,34.8522,2841.0
3912,21X100,6.91144,36.8602,2754.0
3913,21X080,7.10692,36.7452,3031.0
3914,17X061,3.25611,34.6708,2703.0
3915,09X139,3.0772,36.5394,3082.0
3916,46X033,-1.17806,35.4196,3665.0
3917,48X080,1.28501,35.8671,3666.0
3919,16X979,3.03146,36.67853,2817.0
3922,24X035,7.51747,36.3059,3667.0
3926,04X103,6.57154,36.0202,2677.0
3928,39X099,6.71411,33.5577,2958.0
3929,28X077,3.88755,35.6732,2735.0
3930,46X084,-0.88361,35.4036,3340.0
3931,13X021,-1.43213,34.8501,3668.0
3932,42X096,2.4444,36.5089,2744.0
3933,28X035,4.42328,34.8975,3601.0
3935,31X323,-0.56594,35.5574,3338.0
3936,03X080,3.13167,33.78767,3261.0
3937,12X130,8.11207,35.42469,2697.0
3938,18M07,5.76,36.8238,2785.0
3940,24X025,7.47672,36.4609,3046.0
3942,02X185,1.32988,36.203,2895.0
3943,17X033,3.2193,33.9508,3669.0
3944,25X141,6.60986,36.3979,2879.0
3945,05X091,5.56773,35.4369,3670.0
3946,02X045,1.35036,36.1434,2895.0
3947,16X1267,2.97528,36.67,3144.0
3948,34X132,4.7859,36.1012,2752.0
3949,21X043,6.55332,36.9989,2948.0
3951,19X095,5.39548,36.2269,2809.0
3953,39X038,6.85344,33.3532,2885.0
3954,16X118,3.20833,36.7115,2904.0
3955,07X093,5.73366,35.2724,3671.0
3956,37X003,-8.14742,27.6621,2914.0
3957,16X795,2.91787,36.796,2956.0
3958,13X008,-1.33022,34.8822,3008.0
3960,12X087,7.74815,35.275,3354.0
3965,17X110,3.26986,34.6912,2703.0
3966,13X146,-1.29192,34.9213,2878.0
3968,15X094,4.00449,36.5053,3485.0
3969,19X039,5.71279,36.1159,3672.0
3971,21X056,6.896,36.8829,2754.0
3972,23X105,7.73387,36.8927,2731.0
3973,36X059,7.72448,36.7217,2907.0
3975,31X322,-0.31136,35.8617,3272.0
3977,10X178,3.63814,36.38535,3673.0
3978,25X369,6.63525,36.44872,2955.0
3979,24M07,7.33592,36.4755,3422.0
3980,10X119,3.87977,36.382,2920.0
3983,20X016,0.07656,34.4735,3674.0
3986,16X160,3.0079,36.7531,3262.0
3987,04X122,6.55996,36.0409,2677.0
3988,23X114,7.7216,36.8903,2731.0
3989,19X163,5.69978,36.1529,2986.0
3990,20X012,0.14764,34.8313,2841.0
3992,31X093,-0.58653,35.7151,2833.0
3993,15X010,3.96297,36.7317,2678.0
3994,29X022,0.00089,35.4584,3675.0
3995,06X190,4.4652,36.3853,2967.0
3996,38X030,1.96064,35.6666,3541.0
3999,42X048,2.40763,36.6043,2766.0
4000,16X550,3.0481,36.6705,2817.0
4001,36X085,7.74306,36.6906,3020.0
4005,34X080,4.6592,36.256,3487.0
4007,16X198,3.03089,36.7227,2811.0
4008,16X527,3.22065,36.7276,2904.0
4009,35X071,3.77649,36.8935,3346.0
4012,02x13,1.00909,36.3534,3676.0
4014,30X069,6.0701,31.6864,2828.0
4015,06X130,5.31353,36.4495,3269.0
4016,16X576,2.99147,36.7586,2716.0
4017,16X313,3.05278,36.76839,2838.0
4019,28X025,4.28993,35.2129,3677.0
4020,46X011,-1.37489,35.298,2673.0
4021,09X195,2.84428,36.4808,2757.0
4022,04X092,7.32035,35.8177,2733.0
4023,35X167,3.52469,36.7314,2720.0
4024,10X026,3.75409,35.9984,3678.0
4025,35X009,3.66835,36.7198,3098.0
4028,17X019,2.80336,34.6151,3679.0
4031,48X064,0.34189,35.6764,3680.0
4033,29X096,0.07283,35.5955,2898.0
4034,07X053,5.74491,34.8506,2816.0
4035,31X172,-0.82427,35.75679,3289.0
4037,36X037,7.91036,36.7728,3302.0
4038,44X038,1.63733,36.1911,2847.0
4039,13X271,-1.32713,34.8842,2745.0
4040,18X080,6.2905,36.6392,3194.0
4041,35X116,3.39669,36.7267,2858.0
4047,23X050,7.76093,36.9173,2731.0
4049,21X177,6.6272,36.8098,3176.0
4050,13X162,-1.47433,34.8422,2978.0
4052,04X111,6.70348,35.9264,2793.0
4054,14X196,1.3046,35.3364,2740.0
4055,16X071,2.76731,36.681,3153.0
4056,25X127,6.6079,36.3445,2764.0
4057,05X191,6.12269,35.5458,2784.0
4058,16X688,3.10961,36.7101,2808.0
4059,27X029,0.23419,35.8439,3681.0
4060,29X231,0.14804,35.38782,2724.0
4062,24X032,7.69798,36.6174,3475.0
4063,16X433,2.98178,36.7531,2716.0
4065,18X070,5.76793,36.8123,2785.0
4070,18X005,5.87978,36.7927,2902.0
4072,01X019,-0.21613,28.3597,2779.0
4073,29X040,0.14794,35.4005,2724.0
4074,16X399,3.29318,36.7096,3028.0
4076,13X087,-1.44748,35.0128,3145.0
4077,17X107,3.02527,35.0772,2776.0
4079,47X046,2.88743,30.57,3280.0
4080,21X123,6.56976,36.6873,3230.0
4081,15X171,4.13835,36.8315,2675.0
4085,25X081,6.70752,36.2583,2693.0
4086,13X106,-1.32428,34.892,2745.0
4087,06X021,5.27049,36.5388,3682.0
4088,44X057,2.16181,36.3121,3683.0
4089,09X246,2.9209,36.5788,3106.0
4090,13X185,-1.86883,34.9686,3554.0
4092,25X225,6.58867,36.2773,2693.0
4093,03X042,1.7741,33.9068,3684.0
4094,05X207,6.1943,35.5656,2784.0
4095,16X1055,3.04144,36.7049,2811.0
4096,10X040,4.30314,36.3286,2973.0
4097,15X030,4.15612,36.8992,3105.0
4099,07M06,5.72358,34.8526,2816.0
4100,48X023,0.74486,36.1271,3030.0
4101,43X039,6.2536,36.4456,2991.0
4102,13X027,-1.7421,34.8574,2692.0
4103,26X064,2.38362,35.9089,3685.0
4104,43X088,6.34016,36.5113,3360.0
4105,16X018,3.0598,36.7765,2838.0
4110,45X036,-0.27203,33.5374,2770.0
4111,19X016,5.42648,36.1909,2809.0
4113,38X067,1.9664,35.673,3541.0
4114,19X088,5.17939,36.3341,3686.0
4116,16X031,3.00967,36.7681,2716.0
4117,14X108,1.47538,35.4174,3224.0
4118,21X076,6.52553,36.9693,3472.0
4119,31X430,-0.7553,35.7333,2780.0
4120,28X018,5.14863,35.5347,3687.0
4121,21X017,6.95368,36.8477,3578.0
4122,05X154,5.9374,35.6092,3064.0
4123,08X032,-2.79452,31.0345,3688.0
4124,25X172,6.57823,36.2684,2693.0
4126,42X112,2.1918,36.5056,2881.0
4127,09X146,2.98473,36.5591,3332.0
4128,16X194,3.11185,36.7375,2725.0
4130,14X194,1.35006,35.37453,2740.0
4131,23X166,7.7401,36.8736,2863.0
4132,27X093,0.10764,35.9749,2726.0
4133,43X115,6.0142,36.3039,3689.0
4134,27X141,0.29587,35.9945,3019.0
4137,24X096,7.51895,36.4591,3025.0
4139,42X093,2.68798,36.63362,3109.0
4141,31X465,-0.55998,35.7429,2833.0
4142,16X065,2.99239,36.7312,2965.0
4143,06X167,5.2029,36.4574,3185.0
4144,09X117,2.88298,36.5086,2913.0
4146,16X186,3.12397,36.7226,2808.0
4147,36X061,8.34799,36.8713,2798.0
4148,12X026,8.11166,35.4083,2697.0
4150,18X024,5.97258,36.8267,3175.0
4152,20X078,0.2595,34.5485,3674.0
4153,02X033,1.04486,36.2473,3690.0
4156,16X997,3.05211,36.752,2966.0
4159,16X400,3.28626,36.7425,3028.0
4160,41X090,7.92821,36.30335,2806.0
4161,16M30,3.03393,36.7694,2931.0
4162,06X214,4.44945,36.3978,3307.0
4163,19X160,5.69445,36.163,2986.0
4164,43X018,6.17289,36.4746,3345.0
4165,16X958,3.04417,36.7945,2867.0
4166,25X340,6.539,36.245,2708.0
4168,21X152,6.55268,36.9237,3015.0
4169,27X155,0.32551,36.0979,3036.0
4172,30X105,6.07438,31.6879,2828.0
4173,16X944,3.23542,36.7307,2904.0
4176,21X073,6.92093,36.8628,2754.0
4177,16X1203,3.172,36.66014,3014.0
4178,02X050,1.32869,36.1864,2895.0
4179,30X091,5.33954,31.9398,3225.0
4184,19X189,5.218,35.7588,3548.0
4185,14X008,1.31706,35.3667,2740.0
4186,05X160,6.3746,35.631,3387.0
4187,16X551,3.10788,36.6664,2834.0
4191,36X033,8.44242,36.8954,2798.0
4193,26X071,2.74244,35.88671,2812.0
4194,47X006,3.77996,32.8347,3094.0
4195,17X109,3.03944,35.0677,2776.0
4196,27X041,0.27347,36.105,3691.0
4198,23X097,7.38001,37.0669,3358.0
4199,02M13,1.33765,36.167,2895.0
4201,16X892,3.01946,36.756,3262.0
4202,05X158,6.1848,35.5318,2784.0
4203,18X042,5.54883,36.7086,3171.0
4206,36X087,7.78069,36.6478,3129.0
4207,16X110,3.15692,36.7328,3157.0
4208,31X297,-0.79883,35.7683,2780.0
4209,24X087,7.13652,36.1576,3385.0
4210,05X013,5.88428,35.3719,3135.0
4211,48X123,0.55513,35.7422,2843.0
4212,13X243,-1.55734,35.1754,3692.0
4215,27X026,0.4418,36.1629,3210.0
4218,13X136,-1.72856,34.8479,2692.0
4219,25X066,6.61895,36.1446,3292.0
4220,35X014,3.89766,36.9093,3304.0
4221,16X484,3.08661,36.72859,2691.0
4222,08X075,-2.23731,31.5572,2829.0
4223,16X650,2.9059,36.6105,3049.0
4225,31X228,-0.54533,35.7226,2833.0
4226,09X034,2.8385,36.4798,2757.0
4227,31X214,-0.34032,35.846,3272.0
4228,16X535,3.10467,36.7376,2725.0
4229,06X107,5.37571,36.573,3693.0
4230,12X092,8.13759,35.9401,3505.0
4232,12X022,8.10246,35.4073,2697.0
4234,02X124,1.26444,36.1994,2942.0
4235,05X199,6.10613,35.0355,2781.0
4237,29X209,0.09055,35.59034,2898.0
4238,13X017,-1.72711,34.9012,2857.0
4239,15X133,4.38991,36.5713,3694.0
4240,43X017,6.02251,36.3011,3689.0
4241,31X225,-0.65417,35.6772,2787.0
4243,14X064,1.19669,35.5903,3695.0
4245,36X004,8.44147,36.8858,2798.0
4246,31X423,-0.56094,35.7286,2833.0
4247,23X188,7.64731,36.6809,3631.0
4249,31X521,-0.47071,35.728,2792.0
4251,26X065,2.78207,36.2651,2730.0
4252,21X083,6.95844,36.5063,3696.0
4253,28X099,4.02364,35.4188,3697.0
4254,27X227,0.6782,36.32312,3001.0
4255,16X354,3.05207,36.7721,2838.0
4259,40X077,7.1449,35.448,2729.0
4260,35X092,3.72025,36.7277,3125.0
4261,16X007,2.9954,36.7429,3066.0
4262,16X824,3.11133,36.7297,3316.0
4263,23X034,7.7662,36.9413,2731.0
4265,04X125,6.81533,36.0689,2943.0
4266,13X113,-1.75367,35.0122,2927.0
4267,31X051,-0.80978,35.7015,3289.0
4268,19X114,5.37145,36.2082,2809.0
4269,44X111,1.83749,36.1582,3698.0
4270,16X561,3.16558,36.6758,3014.0
4271,14X140,1.50856,35.1811,2707.0
4272,35X073,3.99078,36.8975,3018.0
4273,09X188,2.7422,36.5215,2674.0
4274,09X121,2.9085,36.5797,3106.0
4276,16X1112,3.18185,36.7467,2791.0
4277,16X049,3.1354,36.7314,3157.0
4278,23X102,7.75903,36.9052,2731.0
4279,12X062,7.52152,34.4862,3699.0
4281,19X148,5.42012,36.1999,2809.0
4283,07X066,5.72358,34.8526,2816.0
4284,28X023,4.55484,35.0438,3464.0
4285,05X230,6.3083,35.6616,3325.0
4286,21M10,7.10881,36.7633,3031.0
4287,05X089,5.99981,35.181,3244.0
4293,23X191,7.45251,36.7311,2825.0
4294,42X066,2.24843,36.5774,2881.0
4296,43X009,6.32661,36.5096,3360.0
4297,09X130,3.22404,36.5972,3068.0
4298,16X893,3.08484,36.7191,2691.0
4302,38X005,1.99475,35.6948,3198.0
4303,15X254,3.83186,36.5874,2982.0
4305,10X120,4.11919,36.3571,2704.0
4306,44X151,2.116,36.1955,2925.0
4307,15X007,4.13521,36.6923,3700.0
4308,10X043,3.59834,36.561,2917.0
4309,14X137,1.33239,35.3534,2740.0
4310,43X021,6.1803,36.276,3701.0
4311,09X229,3.23597,36.6479,3068.0
4312,16X088,2.84315,36.7118,2688.0
4313,06X185,4.54069,36.4569,2961.0
4314,30X040,6.40034,33.0834,3702.0
4316,15X188,4.0336,36.6418,3703.0
4317,31X315,-0.61661,35.6471,2802.0
4320,31X653,-0.64375,35.69518,2787.0
4321,06X068,4.5283,36.4683,2961.0
4322,16X852,3.26232,36.7703,2791.0
4323,09X221,2.88525,36.5408,2865.0
4326,28X036,4.3407,35.4145,3704.0
4327,29X098,0.07201,35.58628,2898.0
4329,20X094,0.17445,34.84608,2728.0
4330,33X002,9.4956,24.484,3538.0
4331,31X618,-0.56686,35.6469,2723.0
4332,31X024,-0.67683,35.6771,2787.0
4334,26X093,3.01068,36.1088,3705.0
4335,25X157,6.5746,36.2586,2693.0
4337,30X060,5.28394,31.9447,2818.0
4341,27X094,0.09083,35.9438,2726.0
4342,31X219,-0.62044,35.6919,2787.0
4343,16X873,3.03405,36.7804,3081.0
4345,16X728,3.1579,36.7246,3157.0
4346,05X106,6.19215,35.5403,2784.0
4350,27X065,0.15043,35.9128,3295.0
4353,13X040,-2.20391,35.081,3072.0
4354,16X1128,2.90943,36.7026,3116.0
4355,20X040,0.49998,34.6808,3706.0
4356,16X180,3.19581,36.7019,2761.0
4357,05M12,6.17065,35.546,2784.0
4361,47X024,3.75883,32.8289,3094.0
4364,43X012,6.2871,36.2506,3268.0
4366,39X040,6.88585,33.3245,2946.0
4367,25X092,6.62044,36.3555,2764.0
4368,15X104,4.35623,36.7486,3061.0
4369,16X983,2.7891,36.6751,2935.0
4370,32X058,0.09047,34.0417,2960.0
4372,44X053,1.76779,36.2862,3707.0
4373,38X033,1.8022,35.6075,2762.0
4375,39X014,5.9567,33.4466,3287.0
4377,24X071,7.41746,36.4625,2786.0
4378,32X012,0.58638,33.0902,3708.0
4379,16X116,3.15183,36.6608,3014.0
4381,16X612,3.02411,36.7749,3081.0
4382,15X068,3.98071,36.7596,3709.0
4383,17X053,2.69628,34.373,3710.0
4386,27X049,0.33692,35.8602,3592.0
4387,48M03,0.55505,35.74348,2843.0
4388,18X012,6.05182,36.8549,3557.0
4390,27X067,0.25786,35.8951,3681.0
4393,28X092,4.39694,35.7343,3711.0
4394,17X004,3.2531,34.685,2703.0
4401,31X229,-0.31425,35.8531,3272.0
4403,16X485,3.10257,36.7366,2725.0
4404,26X127,2.8558,36.202,3499.0
4405,16X637,2.94373,36.63554,3049.0
4407,16X817,3.24259,36.732,2904.0
4408,09X200,2.6884,36.4604,3100.0
4409,19X227,5.30151,35.9196,2819.0
4411,34X001,4.76469,36.0701,2752.0
4412,04X012,6.38961,35.8976,3357.0
4413,44X137,1.7161,36.2259,2847.0
4415,04X077,6.8199,35.7108,3712.0
4416,44X043,2.20567,36.2627,3162.0
4418,02X155,1.27402,36.2117,2942.0
4419,26X111,2.90609,36.131,2759.0
4420,02X029,1.3855,36.1953,2790.0
4421,35X047,3.81176,36.8075,3713.0
4422,30X036,5.32285,31.9468,2818.0
4423,05X178,5.9025,35.3801,3135.0
4424,20X003,0.10881,35.0261,3571.0
4426,07X175,5.75783,34.86091,2816.0
4427,04X007,6.56489,36.0424,2677.0
4429,07X114,5.737,34.8667,2816.0
4430,16X848,3.10563,36.6249,2997.0
4431,25X028,6.64803,36.3923,2764.0
4432,16X085,2.91742,36.7054,3116.0
4434,16X343,3.06144,36.7857,2886.0
4436,24X126,7.42221,36.44344,2786.0
4438,16X875,2.875,36.654,2768.0
4439,09X191,2.5587,36.4253,3347.0
4440,44X139,2.14021,35.9872,3714.0
4443,15X226,4.44913,36.6779,3569.0
4445,29X058,-0.39741,35.4574,2984.0
4447,02X220,1.24171,36.2749,2983.0
4449,07X010,5.58475,35.0588,3653.0
4450,26X142,2.91233,36.1329,2759.0
4453,09X018,2.82264,36.5405,3355.0
4454,16X385,3.03505,36.7843,3081.0
4455,48X038,0.5499,35.7452,2843.0
4458,15X060,3.92412,36.702,3245.0
4460,18X117,5.95851,36.7353,3151.0
4463,26X092,2.68633,36.32539,3715.0
4464,02X217,0.92479,36.2472,3092.0
4467,16X377,3.06288,36.7087,2811.0
4469,31X748,-0.70027,35.63445,3248.0
4470,31X047,-0.26011,35.8038,2969.0
4472,07X091,5.38354,34.7292,2826.0
4473,31X034,-0.62776,35.656,2802.0
4474,12X045,8.06605,35.4245,2697.0
4476,44X056,1.81744,36.155,3698.0
4478,42X092,2.7345,36.6386,3376.0
4480,17X092,3.2952,34.6837,2703.0
4481,16X119,3.21981,36.7493,2791.0
4483,38X070,1.33461,35.714,3716.0
4484,45X042,-0.72569,33.7155,3717.0
4485,40X062,7.14914,35.4361,2729.0
4486,25X123,6.69212,36.2559,2693.0
4487,13X099,-1.30761,34.8834,2745.0
4488,30X046,6.06345,31.6889,2828.0
4489,31M42,-0.54081,35.7259,2833.0
4491,19X061,5.05708,36.328,3718.0
4492,38X081,1.82705,35.59203,2762.0
4493,25X331,6.57373,36.25068,2693.0
4494,24X043,7.4233,36.453,2786.0
4497,12X042,8.08007,35.42,2697.0
4499,44X086,2.20906,36.2579,3162.0
4500,19X143,5.29907,35.9129,2819.0
4502,10X070,3.81253,36.2175,3527.0
4503,14X050,1.32947,35.375,2740.0
4504,15X069,4.10859,36.6087,3719.0
4505,46X031,-1.14933,35.3061,2993.0
4508,44X048,1.98006,36.2667,2743.0
4509,31X031,-0.61725,35.7122,2787.0
4510,16X113,3.03968,36.7512,3117.0
4512,38X056,2.13534,35.5741,3198.0
4513,21X093,6.61031,36.9577,3015.0
4514,31X518,-0.4172,35.5462,3369.0
4516,08X037,-2.2407,31.5684,2829.0
4518,19X086,5.57994,36.4802,3720.0
4519,48X159,0.54498,35.73076,2843.0
4520,36X060,7.7969,36.7315,2937.0
4521,28X042,4.53611,35.6982,2699.0
4522,45X037,-0.28242,33.541,2770.0
4524,25X014,6.61313,36.3649,2764.0
4526,36X092,8.13379,36.793,3596.0
4527,09X135,3.21497,36.6253,3068.0
4528,14X087,0.82254,35.4341,2992.0
4529,16X697,2.97461,36.7557,2716.0
4530,31X386,-0.66281,35.6705,2787.0
4531,29X059,-0.19661,35.5258,2739.0
4532,14X001,1.30636,35.3943,2740.0
4534,34X149,4.77889,36.0627,2752.0
4535,02X067,1.33136,36.1592,2895.0
4537,43X093,6.07922,36.5026,3480.0
4539,12X040,7.9427,34.9921,3721.0
4540,16X774,3.09671,36.61275,2997.0
4543,06X051,4.68511,36.8823,3722.0
4544,06X183,4.39848,36.3936,3307.0
4546,16X209,3.05305,36.7668,2838.0
4547,25X166,6.69583,36.253,2693.0
4548,19X009,5.41175,36.1764,2809.0
4549,16X446,3.04761,36.7691,2838.0
4550,25X250,6.72445,36.5405,2971.0
4552,20X054,0.09541,34.8328,2841.0
4553,16X1240,3.01661,36.65359,3144.0
4555,08X070,-2.42948,31.5486,2903.0
4557,28X117,5.03654,35.6491,3390.0
4560,28X155,4.54079,35.726,2699.0
4563,04X014,7.37062,35.9183,3368.0
4564,34X029,4.16907,36.0525,3723.0
